published_at,cve,severity,score,status,cwe,references,description
2026-09-25T19:17:54.667Z,CVE-2026-63204,LOW,2.3,Received,CWE-639; CWE-862,2,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, an authenticated user with agent permissions can supply an arbitrary AI analytics run identifier to the ticket summarize endpoint and receive the AI provider error message stored for that run, even if the run belong…"
2026-09-25T19:17:54.837Z,CVE-2026-63205,MEDIUM,5.1,Received,CWE-639; CWE-862,2,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, when creating or updating an email signature, Zammad processes inline images referenced in the signature body. If a signature body contains an HTML img tag pointing to any existing attachment, the system copies that…"
2026-09-25T19:17:54.993Z,CVE-2026-63206,MEDIUM,5.3,Received,CWE-20; CWE-184,2,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, zammad's HTML sanitizer, which blocks remote images in ticket articles and email views, can be bypassed using a shortened URL format that omits the double slash after the scheme (for example a shortened HTTP URL ins…"
2026-09-25T19:17:55.16Z,CVE-2026-63207,MEDIUM,6.9,Received,CWE-200; CWE-312; CWE-522,2,"Zammad is a web based open source helpdesk/customer support system. In 7.0.3 and 7.1.1, an authenticated administrator can obtain stored integration credentials in cleartext through the integration administration API. Certain responses do not consistently mask sensitive fields, so configured secret…"
2026-09-25T19:17:55.347Z,CVE-2026-63208,MEDIUM,5.1,Received,CWE-116; CWE-532,2,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, when a Microsoft Graph request fails, Zammad logs the error including the authentication token used to access the mailbox. The system attempts to hide this token in the log, but the masking is incomplete: for the to…"
2026-09-25T19:17:55.517Z,CVE-2026-63216,MEDIUM,5.3,Received,CWE-80,2,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, unsanitized option labels are rendered in the configuration dialogs of AI Agents within Zammad's admin UI. When rendering the list of selected options, the option label is output as raw HTML without escaping. An att…"
2026-09-25T19:17:57.13Z,CVE-2026-84458,CRITICAL,9.1,Received,CWE-287,2,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, when the ""Automatic account link on initial logon"" setting is enabled, Zammad binds an incoming third-party (SSO) identity to an existing local account by matching the email address the identity provider reports, wi…"
2026-09-25T19:17:57.307Z,CVE-2026-84460,MEDIUM,5.3,Received,CWE-639,3,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, any authenticated user can call the REST endpoint for getting a tag list and receive the tag names for the given ticket, regardless of whether they have access to that ticket. Tags are an internal categorization fea…"
2026-09-25T19:17:57.467Z,CVE-2026-84461,MEDIUM,6.9,Received,CWE-203; CWE-307; CWE-799,2,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, the two-factor login step let an attacker try unlimited password guesses for any account without triggering Zammad's normal lockout or rate limiting. The response also revealed whether a guess was correct, even befo…"
2026-09-25T19:17:57.763Z,CVE-2026-84463,MEDIUM,6.3,Received,CWE-79; CWE-352; CWE-838,2,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, a user with Knowledge Base editing rights for a category can embed a video widget in a published answer with a specially crafted value. When the answer is rendered, that value is inserted into the page's HTML withou…"
2026-09-25T19:17:57.917Z,CVE-2026-84464,HIGH,7.1,Received,CWE-200; CWE-639; CWE-863,2,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, zammad's External Data Source feature, used to look up records from an external system, did not properly verify whether a user was allowed to see a specific ticket, user, group, or organization before including its…"
2026-09-25T19:17:58.123Z,CVE-2026-84465,HIGH,7.1,Received,CWE-290; CWE-295; CWE-347,2,"Zammad is a web based open source helpdesk/customer support system. Prior to 7.1.2, when Zammad checks the digital signature on an incoming S/MIME-signed email, it does not verify that the signing certificate is genuinely trusted, it only checks whether a certificate with a matching name is already…"
2026-09-25T19:17:59.11Z,CVE-2026-97060,HIGH,8.6,Received,CWE-639,4,"X-SpringBoot through 6.0 lacks object-level authorization in user management endpoints, allowing sub-administrators to modify or delete users without ownership verification. Attackers with user-management permissions can reset passwords for any account including the super administrator, rebind role…"
2026-09-25T19:17:59.267Z,CVE-2026-97063,CRITICAL,9.3,Received,CWE-287,4,"X-SpringBoot through 6.0 returns login verification codes in HTTP responses from unauthenticated endpoints GET /sys/mobile/code and GET /sys/email/code without sending them to account owners. Attackers can request codes using known mobile numbers or email addresses, read them from responses, and au…"
2026-09-25T19:17:59.427Z,CVE-2026-97064,CRITICAL,9.3,Received,CWE-1392,5,X-SpringBoot through 6.0 ships with a hardcoded static master login verification code 172839 enabled by default in the database seed. Unauthenticated attackers can authenticate as any user by submitting the public master code to the emailOrMobileLogin endpoint with a known email or mobile number.
2026-09-25T19:17:59.727Z,CVE-2026-97895,LOW,2.1,Received,CWE-266; CWE-269,10,A vulnerability was determined in krayin laravel-crm up to 2.2.5. This affects an unknown part of the file packages/Webkul/Admin/src/Http/Controllers/Settings/UserController.php of the component User Management. Executing a manipulation of the argument role_id can lead to improper privilege managem…
2026-09-25T19:17:59.967Z,CVE-2026-97896,LOW,2.0,Received,CWE-79; CWE-94,10,A vulnerability was identified in krayin laravel-crm up to 2.2.5. This vulnerability affects the function ConfigurationForm::rules of the file packages/Webkul/Admin/src/Http/Requests/ConfigurationForm.php of the component Upload Functionality. The manipulation leads to cross site scripting. The att…
2026-09-25T19:18:00.17Z,CVE-2026-97897,MEDIUM,5.1,Received,CWE-79; CWE-94,9,A security flaw has been discovered in Krayin laravel-crm up to 2.2.5. This issue affects some unknown processing of the file Sanitizer.php of the component TinyMCE Media Upload. The manipulation results in cross site scripting. The attack may be performed from remote. Upgrading to version 2.2.6 is…
