published_at,cve,severity,score,status,cwe,references,description
2026-09-25T21:17:22.483Z,CVE-2026-100389,CRITICAL,9.2,Received,CWE-434,3,"GestSup versions before 3.2.61 contain a remote code execution vulnerability in the basic IMAP connector's attachment handling that fails to skip blocked file extensions. Unauthenticated attackers can send emails with PHP attachments to monitored mailboxes, which are written to the web-accessible u…"
2026-09-25T21:17:22.637Z,CVE-2026-100390,CRITICAL,9.1,Received,CWE-290,5,Zoraxy versions 3.2.3 through 3.3.4 fail to properly parse IPv6 addresses in the RemoteAddr field when setting forwarded headers. Unauthenticated attackers connecting over IPv6 can supply arbitrary X-Forwarded-For values to spoof their source IP and bypass authorization provider IP-based access con…
2026-09-25T21:17:22.8Z,CVE-2026-100391,HIGH,8.8,Received,CWE-918,4,MediaFlow Proxy through 2.4.9 contains a server-side request forgery vulnerability in the /proxy routes due to missing and incomplete destination validation in the d query parameter. Remote attackers can supply arbitrary internal URLs including loopback and cloud metadata endpoints to read full res…
2026-09-25T21:17:22.957Z,CVE-2026-100417,LOW,2.3,Deferred,CWE-862,6,"RustDesk before 1.5.0 on Windows fails to enforce the one-way file transfer option against peer clipboard file requests, allowing authenticated peers to read files from the host clipboard. Attackers can send FormatDataRequest and FileContentsRequest messages to retrieve copied files by guessing the…"
2026-09-25T21:17:23.117Z,CVE-2026-10758,HIGH,7.5,Received,CWE-190,1,"Esri LERC is an open-source image or raster format which supports rapid encoding and decoding for any pixel type. A Heap based Out-of-Bounds Write via Integer Overflow in LERC versions 4.1.0 and earlier may allow a remote, unauthenticated attacker who can pass specifically crafted attacker controll…"
2026-09-25T21:17:23.253Z,CVE-2026-17545,MEDIUM,6.9,Received,CWE-67,2,"On Windows, PHP's filesystem and stream APIs do not reject reserved device names such as CON, PRN, AUX, NUL, COM1 to COM9, LPT1 to LPT9, CONIN$ and CONOUT$ when they appear as a component of a path. An attacker-controlled filename therefore reaches CreateFileW() and opens a device instead of the re…"
2026-09-25T21:17:23.413Z,CVE-2026-57443,HIGH,7.5,Received,CWE-306,3,"SCBE-AETHERMOORE is a geometric AI governance and evaluation framework. Starting in version 4.0.2 and prior to version 4.2.1, the AetherBrowser API server (`scripts/aetherbrowser/api_server.py`) exposes the `POST /api/ops/check-email` endpoint without any authentication. Any remote attacker can cal…"
2026-09-25T21:17:23.56Z,CVE-2026-57864,,,Rejected,,0,Rejected reason: This CVE ID has been rejected or withdrawn by its CVE Numbering Authority.
2026-09-25T21:17:23.79Z,CVE-2026-6103,MEDIUM,4.3,Received,CWE-190,2,"phar_tar_number() parses the octal size field of a TAR header into a uint32_t with no overflow check. The field is 11 octal digits wide and holds values up to 0x1FFFFFFFF, so a size above 0xFFFFFFFF silently wraps. The parser then skips the wrong number of data blocks and interprets attacker-contro…"
2026-09-25T21:17:24.55Z,CVE-2026-91765,HIGH,7.5,Received,CWE-674,1,"cleanup_xml_node() in the SOAP XML parser recurses once per XML nesting level with no depth limit. An unauthenticated attacker can post a SOAP request containing tens of thousands of nested elements to any SoapServer endpoint, exhaust the stack and crash the process. The same unbounded recursion ex…"
2026-09-25T21:17:24.673Z,CVE-2026-91766,MEDIUM,5.9,Received,CWE-200; CWE-522,1,"When the http:// stream wrapper follows a redirect it forwards the user-supplied Authorization, Cookie and Proxy-Authorization headers unchanged, even when the redirect target is a different host, a different port, or a downgrade from HTTPS to HTTP. A server that can steer a redirect therefore rece…"
2026-09-25T21:17:24.793Z,CVE-2026-91767,MEDIUM,6.5,Received,CWE-122,1,php_openssl_matches_wildcard_name() in ext/openssl/xp_ssl.c underflows the length argument passed to memchr() when a TLS server certificate presents a wildcard name whose literal characters are together longer than the hostname being verified. A malicious server presenting such a certificate makes…
2026-09-25T21:17:24.913Z,CVE-2026-91769,MEDIUM,4.3,Received,CWE-297,1,"PHP's OpenSSL stream peer verification checks the certificate's subjectAltName entries first and, whenever no entry matches, falls back to the Common Name. RFC 6125 requires the CN to be ignored once the certificate presents any service identity, so a certificate carrying a non-matching DNS SAN was…"
2026-09-25T21:17:25.613Z,CVE-2026-96879,MEDIUM,6.9,Received,CWE-212,1,Improper removal of sensitive information before storage or transfer vulnerability in Wikimedia Foundation's Mediawiki - FlaggedRevs extension through 1.46.0.
2026-09-25T21:17:25.757Z,CVE-2026-9313,,,Rejected,,0,Rejected reason: This CVE ID has been rejected or withdrawn by its CVE Numbering Authority.
