published_at,cve,severity,score,status,cwe,references,description
2026-09-24T18:17:19.053Z,CVE-2026-63645,HIGH,7.5,Received,CWE-200,4,"OpenObserve is a cloud-native observability platform. Prior to 0.90.3, OpenObserve registers the /config/runtime endpoint without authentication and serializes the complete server configuration after applying the hide_sensitive_fields keyword filter. The filter does not recognize dsn or creds field…"
2026-09-24T18:18:31.34Z,CVE-2026-71540,HIGH,7.5,Received,CWE-770,4,"Wazuh is an open-source security platform providing unified XDR and SIEM protection for endpoints and cloud workloads. From 3.9.0 until 4.14.7, wazuh-clusterd in framework/wazuh/core/cluster/common.py allocates a payload buffer using the size declared in a 20-byte cluster protocol header before Fer…"
2026-09-24T18:18:57.503Z,CVE-2026-81508,MEDIUM,4.3,Received,CWE-125,5,"ESF-IDF is the Espressif Internet of Things (IOT) Development Framework. In 5.5.5, 6.0.1, and 6.1, the BlueDroid A2DP sink function btc_a2dp_sink_handle_inc_media() reads a timestamp field from the received media buffer before validating that the packet layout contains the field. A paired BR/EDR au…"
2026-09-24T18:19:04.04Z,CVE-2026-85056,HIGH,8.2,Deferred,CWE-287,4,"ZITADEL is an open source identity management platform. From 4.0.0 until 4.16.1, ZITADEL Login V2 creates a browser session after password verification and can reuse that session for a later authentication request without verifying a user's enrolled TOTP, OTP, or U2F second factor. When the MFA ste…"
2026-09-24T18:19:04.217Z,CVE-2026-85057,HIGH,8.7,Deferred,CWE-284,6,"ZITADEL is an open source identity management platform. From 3.0.0 until 3.4.13 and 4.16.1, ZITADEL Actions V1 enables the goja Node-compatible require() registry without restricting its filesystem source loader. An organization Action author with ORG_OWNER, org.action.write, and org.flow.write per…"
2026-09-24T18:19:06.22Z,CVE-2026-91119,MEDIUM,6.4,Deferred,CWE-79,6,"Discourse is an open-source discussion platform. Prior to 2026.1.8, 2026.6.3, 2026.7.2, and 2026.8.0, the topic small-action and nested-activity-log components interpolated the free-form action_code_who value into mention-link href attributes without URL encoding. A quote-bearing display name could…"
2026-09-24T18:19:06.397Z,CVE-2026-91120,MEDIUM,5.4,Deferred,CWE-79,6,"Discourse is an open-source discussion platform. Prior to 2026.1.8, 2026.6.3, 2026.7.2, and 2026.8.0, provider-controlled video titles in lazy video embeds could be reparsed as HTML when Discourse generated notification emails or chat summaries. A user with standard posting privileges could create…"
2026-09-24T18:19:06.583Z,CVE-2026-91121,MEDIUM,5.0,Deferred,CWE-79,6,"Discourse is an open-source discussion platform. Prior to 2026.1.8, 2026.6.3, 2026.7.2, and 2026.8.0, attacker-controlled upload filenames used in chat message excerpts were rendered as unescaped HTML. A user able to upload a file and send chat content could place markup in a filename that was then…"
2026-09-24T18:19:07.12Z,CVE-2026-93405,MEDIUM,6.1,Received,CWE-79,4,"Mailspring is a fast, cross-platform, open-source email client. Prior to 1.17.0, attachment quick preview converts Markdown, DOCX, and XLSX attachments with Snarkdown, Mammoth, and SheetJS and inserts the resulting HTML into the preview document through innerHTML without sanitization. A remote send…"
2026-09-24T18:19:08.357Z,CVE-2026-95985,HIGH,8.6,Received,CWE-349; CWE-829,2,"The file write tool in Amazon Kiro IDE versions before 1.0.242 might allow remote unauthenticated actors to inject crafted instructions into the agent's context. When a user runs the agent in a crafted repository as an untrusted workspace, sending any message can cause agent modifications to auto-l…"
2026-09-24T18:19:09.217Z,CVE-2026-97232,LOW,2.1,Received,CWE-22,5,A vulnerability was determined in volotat Anagnorisis up to 0.4.2. Affected by this vulnerability is the function get_file_content/save_file_content/move_files/start_streaming of the file page.html. This manipulation causes path traversal. The attack can be initiated remotely. The exploit has been…
2026-09-24T18:19:09.41Z,CVE-2026-97233,LOW,2.0,Received,CWE-79; CWE-94,5,A vulnerability was identified in volotat Anagnorisis up to 0.4.11. Affected by this issue is the function html of the file PlaylistManager.js of the component Media Filename Handler. Such manipulation of the argument file_path leads to cross site scripting. The attack can be launched remotely. The…
