published_at,cve,severity,score,status,cwe,references,description
2026-09-25T17:17:10.827Z,CVE-2026-67225,MEDIUM,6.3,Received,CWE-770,2,"RabbitMQ is a messaging and streaming broker. From 3.13.0 until 3.13.15, 4.0.20, 4.1.11, and 4.2.6, the stream protocol stored the FrameMax value negotiated during the Tune handshake but did not compare it with an inbound frame's declared length before buffering the frame. With the stream plugin en…"
2026-09-25T17:17:11.417Z,CVE-2026-67227,MEDIUM,5.9,Received,CWE-400,5,"RabbitMQ is a messaging and streaming broker. From 4.0.0 until 4.0.22 and 4.1.14 and 4.2.7 and 4.3.1, Atom exhaustion: toatom on global-parameter :name. resourceexists/2 (and the PUT/DELETE handlers) call rabbitdatacoercion:toatom/1 on the :name URL path segment. toatom/1 uses binarytoatom/2 (unsaf…"
2026-09-25T17:17:11.6Z,CVE-2026-67230,MEDIUM,6.3,Received,CWE-770,5,"RabbitMQ is a messaging and streaming broker. From 3.13.0 until 3.13.15, 4.0.20, 4.1.11, and 4.2.6, the Web STOMP WebSocket handler enforced neither max_frame_size nor login_timeout before authentication, allowing an unauthenticated client to keep a connection alive with a slow stream of small fram…"
2026-09-25T17:17:11.743Z,CVE-2026-67234,LOW,2.3,Received,CWE-20,5,"RabbitMQ is a messaging and streaming broker. From 4.2.0 until 4.2.8 and 4.3.2, get_auth_mechanism/1 used term_to_binary/1 on the strict_auth_mechanism or preferred_auth_mechanism atom when clearing the corresponding cookie, producing a non-ASCII cookie name that violates RFC 6265 and can prevent t…"
2026-09-25T17:17:11.883Z,CVE-2026-67237,HIGH,7.5,Received,CWE-79,5,"RabbitMQ is a messaging and streaming broker. From 4.2.0 until 4.2.8 and 4.3.2, set_token_auth/2 inserted a bearer token from the Authorization header or access_token cookie into OAuth bootstrap JavaScript without escaping, allowing attacker-controlled token content to execute JavaScript in the man…"
2026-09-25T17:17:11Z,CVE-2026-67226,MEDIUM,6.9,Received,CWE-400,3,"RabbitMQ is a messaging and streaming broker. From 4.0.0 until 4.0.22 and 4.1.14 and 4.2.7, Admin-only atom exhaustion: PUT /api/users tags list. settags/2 maps rabbitdatacoercion:toatom/1 over the user's tags list. The 20 MB management body limit fits ~3-4M short tag strings. An administrator can…"
2026-09-25T17:17:12.03Z,CVE-2026-67239,HIGH,7.6,Received,CWE-79,3,"RabbitMQ is a messaging and streaming broker. From 3.13.0 until 3.13.18 and 4.0.23 and 4.1.14 and 4.2.9 and 4.3.3, Stored XSS via TLS peer-certificate DN in stream-management UI (sibling of V-11). lines 102/106/110 render peercertsubject / peercertissuer with raw <%= %> and no fmtstring(). RFC4514…"
2026-09-25T17:17:12.18Z,CVE-2026-67241,MEDIUM,4.8,Received,CWE-862,5,"RabbitMQ is a messaging and streaming broker. From 4.2.0 until 4.2.9 and 4.3.3, AMQP 1.0 management exchange.declare skips alternate-exchange permission check. pUT /exchanges/:name (lines 192-240) checks only configure on the declared exchange and passes XArgs straight to rabbitexchange:declare/7.…"
2026-09-25T17:17:12.337Z,CVE-2026-67242,MEDIUM,6.3,Received,CWE-613,5,"RabbitMQ is a messaging and streaming broker. From 4.2.0 until 4.2.9 and 4.3.3, OAuth2 isinteger(Exp) guard skips token-expiry checks for float exp. validatetokenexpiry/1 (lines 208-214) and expirytimestamp/1 (138-144) both guard with 'when isinteger(Exp)' and fall through to ok/never for float val…"
2026-09-25T17:17:12.477Z,CVE-2026-67406,MEDIUM,4.6,Received,CWE-200,3,"RabbitMQ is a messaging and streaming broker. From 4.0.0 until 4.3.3, 4.2.9, 4.1.14, and 4.0.23, Shovel does not format state logged by the crash reporter and can leave unencrypted credentials in a crash dump file. the shovel worker genserver processes does not implement the formatstatus/2 callback…"
2026-09-25T17:17:12.62Z,CVE-2026-67407,MEDIUM,5.1,Received,CWE-862,3,"RabbitMQ is a messaging and streaming broker. From 4.0.0 until 4.3.3 and 4.2.9 and 4.1.14 and 4.0.23, Incomplete fix for CVE-2026-44838: escaperegexchar/1 does not escape -, leaving room for an MQTT topic permission bypass. the CVE-2026-44838 fix made expandtopicpermission/2 escape regex metacharac…"
2026-09-25T17:17:12.767Z,CVE-2026-67408,HIGH,7.1,Received,CWE-400,5,"RabbitMQ is a messaging and streaming broker. From 4.1.0 until 4.3.3, 4.2.9, and 4.1.11, Stream Management Super-Stream Binding Keys Allocation Allows Low-Privilege Node Denial of Service. rabbitMQ 4.3.1 with rabbitmqstreammanagement enabled accepts PUT /api/stream/super-streams/{vhost}/{name} requ…"
2026-09-25T17:17:12.943Z,CVE-2026-67409,HIGH,8.2,Received,CWE-252,3,"RabbitMQ is a messaging and streaming broker. From 3.13.0 until 4.3.3, 4.2.9, 4.1.14, 4.0.23, and 3.13.18, JWKS Fetch Ignores HTTP Response Status Code - Signing Key Destruction Causes Authentication DoS (CWE-252). the JWKS key fetching mechanism in uaajwt.erl does not validate the HTTP response st…"
2026-09-25T17:17:13.093Z,CVE-2026-67410,HIGH,8.2,Received,CWE-200,5,"RabbitMQ is a messaging and streaming broker. From 4.2.0 until 4.3.3 and 4.2.9, OAuth2 Client Secret Exposed via Unauthenticated JavaScript Endpoint (CWE-200). when OAuth2 authentication is enabled for the RabbitMQ Management UI and the configured flow, IDP use a client secret, the oauthclientsecre…"
2026-09-25T17:17:13.237Z,CVE-2026-67411,MEDIUM,6.0,Received,CWE-863,6,"RabbitMQ is a messaging and streaming broker. From 3.13.0 until 3.13.18, 4.0.23, 4.1.14, 4.2.9, and 4.3.3, native MQTT and MQTT over WebSocket behind a trusted PROXY Protocol frontend could lose the proxy-derived client address before the MQTT authentication path checked loopback_users, causing the…"
2026-09-25T17:17:13.393Z,CVE-2026-67412,MEDIUM,6.0,Received,CWE-862,4,"RabbitMQ is a messaging and streaming broker. From 3.13.0 until 4.3.3, 4.2.9 , 4.1.14, 4.0.24, and 3.13.18, Federation upstream in RabbitMQ skips vhost authorization allowing cross-vhost message access. what the bug lets you do. A policymaker on one vhost reads and drains messages out of another vh…"
2026-09-25T17:17:13.547Z,CVE-2026-67413,MEDIUM,6.0,Received,CWE-1333,7,"RabbitMQ is a messaging and streaming broker. From 4.0.0 until 4.0.23, 4.1.14, 4.2.9, and 4.3.3, the optional rabbitmq_jms_topic_exchange plugin's x-jms-topic exchange accepted a client-controlled rjms_erlang_selector binding expression whose LIKE evaluator expanded percent and underscore wildcards…"
2026-09-25T17:17:13.69Z,CVE-2026-67415,MEDIUM,5.9,Received,CWE-400,3,"RabbitMQ is a messaging and streaming broker. From 4.2.0 until 4.2.9 and 4.3.3, the Shovel parameter parser converted attacker-controlled runtime parameter values into non-garbage-collected Erlang atoms before bounding them or checking a fixed allowlist. Exploitation requires network access to the…"
2026-09-25T17:17:13.83Z,CVE-2026-67419,HIGH,7.1,Received,CWE-407; CWE-1333,3,"RabbitMQ is a messaging and streaming broker. Prior to 4.3.5, an authenticated user who can bind a queue to a topic exchange and publish to it can use consecutive # segments in a binding key to make both topic matchers revisit the same trie-node and routing-key-suffix states without memoization. Th…"
2026-09-25T17:17:13.973Z,CVE-2026-67420,LOW,2.3,Received,CWE-862,3,"RabbitMQ is a messaging and streaming broker. From 3.13.0 until 3.13.19, 4.0.24, 4.1.15, 4.2.10, and 4.3.5, RabbitMQ OAuth credential refresh retains revoked runtime tags. when an existing AMQP connection refreshes from an OAuth token that grants the impersonator tag to a valid same-username token…"
2026-09-25T17:17:14.12Z,CVE-2026-67421,MEDIUM,4.5,Received,CWE-862,3,"RabbitMQ is a messaging and streaming broker. From 3.13.0 until 3.13.19, 4.0.24, 4.1.15, 4.2.10, and 4.3.5, RabbitMQ Management rendered an AMQP authorization-error reason containing an attacker-controlled queue name as HTML when the OAuth management UI was enabled. Exploitation requires an attacke…"
2026-09-25T17:17:14.843Z,CVE-2026-80432,MEDIUM,6.0,Received,CWE-862,3,"Missing Authorization in the drop handling path of the drag and drop protocol in kitty from 0.47.0 before 0.49.0 allows a program writing to the terminal to obtain the contents of files dragged over the window even when the user never completes the drop, because drop_enqueue_request() in kitty/dnd.…"
2026-09-25T17:17:18.793Z,CVE-2026-89032,HIGH,8.7,Received,CWE-863,4,BerriAI LiteLLM before 1.101.0-rc.1 contains a tenant isolation bypass vulnerability in the semantic cache layer that allows authenticated users to read other tenants' cached responses by exploiting a metadata key mismatch between _get_semantic_cache_tenant_scope() and _get_metadata_variable_name()…
2026-09-25T17:17:18.983Z,CVE-2026-91837,HIGH,7.8,Received,CWE-78,3,"A flaw was found in NetworkManager-iodine, the iodine VPN plugin for NetworkManager. A local unprivileged user can exploit a vulnerability in how the 'nameserver' setting is processed when establishing an iodine VPN connection. By embedding shell metacharacters (special characters that can execute…"
2026-09-25T17:17:19.157Z,CVE-2026-93363,MEDIUM,5.3,Received,CWE-862,2,The @payloadcms/storage-vercel-blob storage adapter for Payload contains an improper access control vulnerability that allows authenticated users to bypass collection-level permissions by accessing the client-upload route directly. Attackers can upload files through the client-upload endpoint witho…
2026-09-25T17:17:19.307Z,CVE-2026-93364,MEDIUM,5.3,Received,CWE-862; CWE-915,2,Bludit CMS through 3.22.0 contains a mass assignment vulnerability that allows authenticated users with the Author role to modify privileged page fields reserved for administrators by injecting reserved parameters into a content save request. Attackers can submit reserved fields such as type and us…
2026-09-25T17:17:19.487Z,CVE-2026-93365,HIGH,7.1,Received,CWE-862,2,"Bludit CMS through 3.22.0 contains a missing authorization vulnerability that allows authenticated users holding the Author or Editor role to read the full content of private drafts and scheduled posts belonging to any other user, including administrators, by exploiting the content-get-list AJAX en…"
2026-09-25T17:17:19.963Z,CVE-2026-94445,,,Received,CWE-20,2,"A malicious txtar could escape the intended execution context and force arbitrary writes to the playground host's trusted filesystem. Disjointly, one of the three possible paths to invoke go vet on the playground host did not correctly restrict the execution environment. This permitted a Go process…"
2026-09-25T17:17:20.223Z,CVE-2026-95834,MEDIUM,4.6,Received,CWE-416,3,"Use After Free in the drag source path of the drag and drop protocol in kitty from 0.47.0 before 0.49.0 allows a program writing to the terminal to cause the terminal to read from and write to freed heap memory, because drag_remote_file_data() in kitty/dnd.c holds a DragRemoteItem pointer into an a…"
2026-09-25T17:17:20.403Z,CVE-2026-95835,MEDIUM,5.6,Received,CWE-862,3,"Missing Authorization in the askpass escape code handler in kitty from 0.25.0 before 0.49.0 allows a local user other than the one running the terminal to obtain the text typed into a prompt that kitty itself displays, because handle_remote_askpass() in kitty/window.py opens the POSIX shared memory…"
2026-09-25T17:17:21.443Z,CVE-2026-97871,MEDIUM,5.5,Received,CWE-74; CWE-94,6,A vulnerability has been found in Zhonglun CloudPos up to 3.0.1.76. This issue affects the function OpenLocalBrowser of the file ZlPos/ZlPos/Bizlogic/JSBridge.cs of the component JSBridge. Such manipulation of the argument url leads to code injection. The attack can be executed remotely. The exploi…
2026-09-25T17:17:21.763Z,CVE-2026-97877,MEDIUM,5.5,Received,CWE-255; CWE-259,5,A vulnerability was determined in zhistaredu StarTraining up to 3.8.1. This issue affects the function UserLoginService.createToken of the file application.yml of the component JWT Token Handler. This manipulation of the argument user_id/company_id causes use of hard-coded password. The attack is p…
2026-09-25T17:17:21.94Z,CVE-2026-97878,MEDIUM,5.5,Received,CWE-287; CWE-306,5,A vulnerability was identified in zhistaredu StarTraining up to 3.8.1. Impacted is the function anonymous of the file /druid/index.html of the component Druid Console. Such manipulation leads to missing authentication. The attack may be performed from remote. The exploit is publicly available and m…
2026-09-25T17:17:22.113Z,CVE-2026-97879,MEDIUM,5.5,Received,CWE-287; CWE-306,5,A security flaw has been discovered in zhistaredu StarTraining up to 3.8.1. The affected element is an unknown function of the file SecurityConfig.java of the component api-docs Endpoint. Performing a manipulation results in missing authentication. It is possible to initiate the attack remotely. Th…
