published_at,cve,severity,score,status,cwe,references,description
2026-09-26T03:17:02.087Z,CVE-2026-100555,HIGH,7.1,Received,CWE-918,2,"OpenClaw is an npm-distributed gateway application. In versions >= 2026.7.1 and < 2026.8.1, Synology Chat attachment delivery could lose DNS pinning: the Gateway validated a single DNS result for a supplied file URL but then passed the original hostname to the Synology NAS, where it could resolve t…"
2026-09-26T03:17:02.237Z,CVE-2026-100556,MEDIUM,5.3,Received,CWE-863,2,OpenClaw (npm package openclaw) versions >= 2026.5.2 and < 2026.8.1 contain an incorrect authorization vulnerability in WhatsApp group handling. A group sender who is admitted for ordinary messages but denied by commands.allowFrom or owner command authorization can issue the /new <model> command to…
2026-09-26T03:17:02.387Z,CVE-2026-100557,HIGH,8.7,Received,CWE-863,2,OpenClaw versions before 2026.8.1 contain an authorization bypass vulnerability in skill tool dispatch that fails to carry the sender's owner status. Non-owner senders authorized to invoke skill commands can access owner-only tools and server credentials reserved for owners.
2026-09-26T03:17:02.533Z,CVE-2026-100558,HIGH,8.7,Received,CWE-400,2,OpenClaw versions before 2026.8.1 contain a resource exhaustion vulnerability in the Gateway listener that allows unauthenticated clients to retain response sockets by sending WebSocket upgrade requests without matching connection semantics. Attackers can repeatedly send malformed upgrade requests…
2026-09-26T03:17:02.68Z,CVE-2026-100559,HIGH,8.6,Received,CWE-78,2,"OpenClaw versions before 2026.8.1 contain a command parser vulnerability where escaped newlines confuse exec allowlist parsing, allowing hidden commands to execute. Attackers can craft input with escaped newlines to bypass allowlist validation and execute additional commands without expected author…"
2026-09-26T03:17:02.833Z,CVE-2026-100560,HIGH,7.7,Received,CWE-863,2,OpenClaw versions before 2026.8.1 contain an authorization bypass vulnerability where Allow Always approvals for exact commands persist as path-only grants on macOS and Linux. Attackers can reuse the same executable with different arguments to execute commands without triggering new approval prompt…
2026-09-26T03:17:02.987Z,CVE-2026-100561,HIGH,8.6,Received,CWE-88,2,OpenClaw (npm package 'openclaw') versions >= 2026.3.22 and < 2026.8.1 contain an approval-bypass flaw in the exec approval policy: the policy could trust a command-running wrapper without inspecting the command carried in its arguments. After an operator allowlisted or permanently approved a benig…
2026-09-26T03:17:03.14Z,CVE-2026-100562,MEDIUM,5.3,Received,CWE-863,2,"OpenClaw versions before 2026.8.1 contain an authorization bypass vulnerability in the sessions.create endpoint that allows operator.write callers to modify session configurations reserved for operator.admin scope. Attackers with write-scoped credentials can change existing session model, provider,…"
2026-09-26T03:17:03.29Z,CVE-2026-100563,MEDIUM,5.3,Received,CWE-1236,2,"OpenClaw (npm package `openclaw`) before 2026.8.1 does not neutralize leading characters that spreadsheet applications interpret as formulas when the Control UI exports session data to CSV. Although session labels were quoted as CSV text, a lower-trust participant who can influence a session label…"
2026-09-26T03:17:03.447Z,CVE-2026-100564,MEDIUM,5.3,Received,CWE-1236,2,OpenClaw versions before 2026.8.1 fail to neutralize spreadsheet formula characters in participant display names within attendance CSV exports. Attackers can inject formula-like cells that execute with spreadsheet user permissions when the export is opened in formula-enabled applications.
2026-09-26T03:17:03.593Z,CVE-2026-100566,MEDIUM,6.9,Received,CWE-863,2,OpenClaw LINE versions before 2026.8.1 contain an access control vulnerability where group allowlist mode silently inherits DM allowFrom values when groupAllowFrom is not explicitly configured. Attackers with group participation can trigger the agent despite configured group allowlist restrictions…
2026-09-26T03:17:03.737Z,CVE-2026-100567,HIGH,8.9,Received,CWE-918,2,"OpenClaw is an agent gateway distributed as the npm package 'openclaw'. In versions >= 2026.4.5 and < 2026.8.1, the Gateway validated a single DNS resolution result for a configured remote Chrome DevTools Protocol (CDP) hostname, but the raw WebSocket and Playwright transports performed a later, in…"
2026-09-26T03:17:03.887Z,CVE-2026-100568,HIGH,8.7,Received,CWE-200,2,"OpenClaw versions before 2026.8.1 fail to properly restrict access to operator command cron jobs, allowing model-visible agent callers to read and execute ownerless command jobs. Attackers can inspect stored environment variables and force-run disabled or unscheduled command jobs to access secrets…"
2026-09-26T03:17:04.03Z,CVE-2026-100569,MEDIUM,6.8,Received,CWE-522,2,"OpenClaw is an npm-distributed application. In versions >= 2026.4.25 and < 2026.8.1, the workspace environment-variable filter did not block variables ending in `_ENDPOINT`, so an untrusted workspace `.env` file could set AZURE_SPEECH_ENDPOINT. Azure Speech preferred that value over the configured…"
2026-09-26T03:17:04.177Z,CVE-2026-100570,HIGH,8.5,Received,CWE-88,2,"OpenClaw (npm package 'openclaw') versions >= 2026.3.28 and < 2026.8.1 allow an untrusted workspace .env file to set the CLOUDSDK_PYTHON_ARGS environment variable. When an operator starts OpenClaw in attacker-controlled workspace content and then runs the Gmail setup flow, that value is inherited w…"
2026-09-26T03:17:04.33Z,CVE-2026-100571,MEDIUM,6.9,Received,CWE-400,2,OpenClaw (npm package 'openclaw') versions >= 2026.6.6 and < 2026.8.1 apply the SMS webhook invalid-request rate limit before Twilio signature verification and identify clients only by the raw proxy socket address. In deployments where the SMS/Twilio webhook sits behind a trusted reverse proxy or t…
2026-09-26T03:17:04.57Z,CVE-2026-100572,MEDIUM,6.9,Received,CWE-400,2,OpenClaw versions >= 2026.3.25 and < 2026.8.1 apply invalid-token rate limiting for Synology Chat webhooks before authentication and key the limit on the raw proxy socket address. In deployments where OpenClaw sits behind a trusted reverse proxy or tunnel and multiple external clients share a singl…
2026-09-26T03:17:04.743Z,CVE-2026-100573,MEDIUM,4.8,Received,CWE-862,2,OpenClaw versions before 2026.8.1 contain a sandbox policy bypass vulnerability in the MCP loopback component that allows sandboxed coding-agent sessions to invoke tools explicitly denied by sandbox.tools.deny policy. Attackers can list and invoke denied tools to access data or perform actions the…
2026-09-26T03:17:04.887Z,CVE-2026-100574,HIGH,8.2,Received,CWE-918,2,"OpenClaw (npm package 'openclaw') before 2026.8.1 contains a server-side request forgery vulnerability in its trusted-host DNS checks. For fetches that use the trusted-host DNS recheck, a trusted hostname that resolves to an unspecified address (0.0.0.0 or ::) bypasses the SSRF destination validati…"
2026-09-26T03:17:05.03Z,CVE-2026-100575,HIGH,8.7,Received,CWE-862,2,OpenClaw Slack versions before 2026.8.1 fail to properly enforce sender allowlists in multi-person direct messages. Disallowed participants can trigger Slack agents and access tools and data granted to those agents by bypassing configured sender policies.
2026-09-26T03:17:05.187Z,CVE-2026-100576,MEDIUM,5.3,Received,CWE-918,2,OpenClaw versions before 2026.8.1 contain a server-side request forgery vulnerability in browser wait predicates that allows attackers to bypass SSRF protections by reaching blocked destinations. Attackers can use the wait --fn function against an existing browser session to request loopback or pri…
2026-09-26T03:17:05.333Z,CVE-2026-100577,MEDIUM,5.3,Received,CWE-918,2,"OpenClaw versions before 2026.8.1 fail to validate video asset URLs returned by providers, allowing server-side requests to private destinations. A malicious or compromised provider can return private or loopback URLs to cause the CLI to make requests to internal services accessible from the OpenCl…"
2026-09-26T03:17:05.483Z,CVE-2026-100578,HIGH,7.2,Received,CWE-269,2,"OpenClaw (npm package `openclaw`) before 2026.7.1 fails to restrict owner-only infrastructure tools exposed through the chat.send endpoint. In Gateway deployments using authentication modes that honor caller identity and narrower operator scopes, a write-scoped non-owner caller can start a chat tur…"
2026-09-26T03:17:05.633Z,CVE-2026-100579,HIGH,7.2,Received,CWE-639,2,"OpenClaw (npm package 'openclaw') before 2026.7.1 incorrectly trusts requester provenance in message.action. In identity-bearing Gateway deployments (authentication modes that honor caller identity and narrower operator scopes), a write-scoped caller can supply another sender's identifier to the ch…"
2026-09-26T03:17:05.783Z,CVE-2026-100580,HIGH,8.7,Received,CWE-178,2,OpenClaw (npm package 'openclaw') before 2026.7.1 improperly handles case sensitivity in the model-facing cron tool: a mixed-case payload kind can pass the agent-facing shell-execution guard and later normalize into a command job. An actor able to steer a tool-enabled agent can therefore create a p…
2026-09-26T03:17:05.93Z,CVE-2026-100581,MEDIUM,6.8,Received,CWE-312,2,OpenClaw for iOS before 2026.8.11 stores Gateway credentials as cleartext JSON in App Group UserDefaults instead of the device Keychain. Attackers with access to unencrypted device backups or extracted App Group containers can recover valid Gateway tokens and passwords to authenticate with operator…
2026-09-26T03:17:06.08Z,CVE-2026-100582,HIGH,7.1,Received,CWE-862,2,"OpenClaw channel plugins (@openclaw/msteams, @openclaw/feishu, @openclaw/matrix, and @openclaw/googlechat) before 2026.8.1 do not enforce the configured channel read allowlist for caller-supplied explicit read targets in message, reaction, pin, member, and related metadata read actions. A lower-tru…"
2026-09-26T03:17:06.223Z,CVE-2026-100583,MEDIUM,5.3,Received,CWE-862,2,OpenClaw Discord versions before 2026.7.1 contain an authorization bypass vulnerability in guild metadata read actions that allows lower-trust senders to retrieve information excluded by channel allowlists. Attackers can bypass the configured Discord read-target policy to access guild metadata from…
2026-09-26T03:17:06.373Z,CVE-2026-100584,MEDIUM,5.4,Received,CWE-426,2,"OpenClaw is an npm-distributed agent runtime. In versions >= 2026.2.26 and < 2026.7.1, PowerShell command analysis on Windows hosts running in exec allowlist mode could approve an exact executable resolved from PATH but subsequently execute a same-named executable located in the workspace directory…"
2026-09-26T03:17:06.517Z,CVE-2026-100585,HIGH,8.6,Received,CWE-862,2,OpenClaw (npm package `openclaw`) before 2026.7.1 fails to enforce the owner-only authorization requirement for Claude Code permission prompts delivered through the MCP channel bridge. An authorized non-owner channel sender with channel command access can approve or deny a pending permission reques…
2026-09-26T03:17:06.66Z,CVE-2026-100586,HIGH,8.7,Received,CWE-269,2,"OpenClaw Codex before 2026.7.1 fails to properly enforce owner authorization when creating native conversation bindings. Non-owner channel senders with command access can create bindings to the native Codex runtime and execute host-capable turns with access to files, tools, and processes."
2026-09-26T03:17:06.81Z,CVE-2026-100587,HIGH,8.7,Received,CWE-862,2,"OpenClaw versions before 2026.7.1 fail to properly validate owner authorization in the Codex computer-use installation command. Non-owner channel senders can install arbitrary plugins and execute MCP processes with OpenClaw user privileges, affecting host confidentiality, integrity, and availabilit…"
2026-09-26T03:17:06.963Z,CVE-2026-100588,HIGH,8.7,Received,CWE-863,2,"OpenClaw (npm package 'openclaw') before 2026.7.1 does not enforce the administrator scope requirement on browser control when it is reached through the node.invoke method, although direct browser.request access requires administrator scope. In Gateway deployments that honor caller identity and nar…"
2026-09-26T03:17:07.11Z,CVE-2026-100589,HIGH,8.7,Received,CWE-863,2,OpenClaw versions before 2026.7.1 contain a sandbox bypass vulnerability in the browser tool that allows sandboxed sessions to access paired node browser actions despite allowHostControl=false configuration. Attackers with control over sandboxed agent input can select a paired node and perform host…
2026-09-26T03:17:07.257Z,CVE-2026-100590,MEDIUM,5.3,Received,CWE-863,2,"OpenClaw before 2026.7.1 contains an authorization bypass vulnerability in the /voice set command that allows non-owner external-channel senders to persist Gateway voice configuration. Attackers with command access can change the voice used by Talk responses for the configured provider, affecting c…"
2026-09-26T03:17:07.403Z,CVE-2026-100591,MEDIUM,5.3,Received,CWE-862,2,"OpenClaw is an npm-distributed agent gateway. In versions before 2026.7.1, the global Active Memory toggle mutations could omit owner checks. An authorized non-owner external-channel sender could therefore persistently enable or disable Active Memory for the Gateway, disabling memory recall for fut…"
2026-09-26T03:17:07.553Z,CVE-2026-100592,MEDIUM,5.3,Received,CWE-862,2,"OpenClaw is an agent gateway distributed via npm. In versions >= 2026.4.10 and < 2026.7.1, persistent memory dreaming mutations omit owner permission checks. An authorized but non-owner external-channel sender can issue the persistent '/dreaming on' and '/dreaming off' commands to enable or disable…"
2026-09-26T03:17:07.703Z,CVE-2026-100593,MEDIUM,5.3,Received,CWE-862,2,"OpenClaw (npm package `openclaw`) before 2026.7.1 does not enforce the documented owner-only requirement for persistent `/activation` policy changes in group channels. An authorized non-owner channel sender can change whether the agent requires mention-based activation, causing the agent to respond…"
2026-09-26T03:17:07.857Z,CVE-2026-100594,HIGH,7.1,Received,CWE-200,2,"OpenClaw versions before 2026.7.1 contain an authorization bypass vulnerability in the /export-trajectory endpoint that allows non-owner senders to request and receive owner-only trajectory bundles. Attackers can access prompts, model messages, tool schemas, runtime events, and local path metadata…"
2026-09-26T03:17:08.037Z,CVE-2026-100595,HIGH,7.1,Received,CWE-200,2,"OpenClaw versions before 2026.7.1 contain an authorization bypass vulnerability in the diagnostics export command that allows non-owner channel senders to access owner-only host diagnostic bundles. Attackers can request and receive diagnostic details about the host, configuration, runtime, and conn…"
2026-09-26T03:17:08.187Z,CVE-2026-100596,HIGH,8.7,Received,CWE-862,2,"OpenClaw versions before 2026.7.1 fail to properly authorize non-owner users executing MCP configuration changes through /mcp set and /mcp unset commands. Attackers can persist arbitrary stdio MCP commands that execute with OpenClaw process privileges when configuration loads, compromising host con…"
2026-09-26T03:17:08.337Z,CVE-2026-100597,HIGH,8.8,Received,CWE-367,2,"OpenClaw (npm package 'openclaw') before 2026.7.1 is vulnerable to a time-of-check time-of-use race condition in OpenShell local mirror filesystem mutation operations. The remove, mkdir, and rename operations could act on a different filesystem target after OpenClaw completed its sandbox path-safet…"
2026-09-26T03:17:08.487Z,CVE-2026-100598,HIGH,7.5,Received,CWE-346,2,"OpenClaw (npm package openclaw) before 2026.7.1 incorrectly binds Signal approval reactions. In affected versions, a reaction intended to resolve a structured approval request could instead attach to ordinary outbound text when unrelated outbound messages and a pending approval are present in the s…"
2026-09-26T03:17:08.667Z,CVE-2026-100599,HIGH,8.7,Received,CWE-78,2,OpenClaw versions 2026.5.1 through 2026.7.0 fail to apply the configured exec approval path to Google Meet node commands. The googlemeet.chrome command accepts caller-supplied audio command arrays and executes them on a paired node without going through the normal system.run approval flow. In deplo…
2026-09-26T03:17:08.9Z,CVE-2026-15273,MEDIUM,6.4,Received,CWE-79,6,The Automatic.css plugin for WordPress is vulnerable to Stored Cross-Site Scripting via REQUEST_URI in all version 4.0.0 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts that will execute whenever an adm…
