published_at,cve,severity,score,status,cwe,references,description
2026-09-26T14:16:41.46Z,CVE-2026-100610,HIGH,7.7,Deferred,CWE-639,2,"Flowise through 3.1.4 exposes GET /api/v1/upsert-history/:id and PATCH /api/v1/upsert-history without route-level permission checks, and the backing service performs no workspace or ownership validation. getAllUpsertHistory() returns UpsertHistory rows selected solely by an attacker-supplied chatfl…"
2026-09-26T14:16:41.61Z,CVE-2026-100611,HIGH,7.1,Received,CWE-269,2,"Capgo (capgo.app backend, versions ≤ 12.261.0) improperly restricts which roles the apikey_manager organization role may bind to newly created API keys. When an authenticated user holding only apikey_manager (permissions org.manage_apikeys and org.read) calls POST /apikey with a JWT session, the on…"
2026-09-26T14:16:41.753Z,CVE-2026-100612,HIGH,8.6,Received,CWE-639,2,Capgo (capgo.app) through version 12.261.0 contains an incomplete access-control fix for the public.sso_providers table. Migration 20260826100000_sso_providers_block_direct_active_insert.sql installs a BEFORE UPDATE guard (enforce_sso_provider_client_update_guard()) that freezes only the dns_verifi…
2026-09-26T14:16:41.903Z,CVE-2026-100613,MEDIUM,6.0,Received,CWE-863,2,"capgo.app is an over-the-air (OTA) update platform for Capacitor apps. In all versions up to and including the current release (no patch available at time of publication), the `transfer_app()` database function transfers an app, its channels, versions and related records to a destination organizati…"
2026-09-26T14:16:42.05Z,CVE-2026-100614,HIGH,8.7,Received,CWE-639,2,"Capgo before 12.244.1 contains a cross-tenant integrity vulnerability in the metadata-cleaning worker that trusts image object keys from mutable database rows without validating ownership. An authenticated attacker can place a victim tenant's image key in a row they control, causing the service-rol…"
2026-09-26T14:16:42.193Z,CVE-2026-100615,HIGH,8.7,Received,CWE-269,2,"Cap-go capgo.app before 12.267.1 fails to validate target API key privilege during rotation, allowing an apikey_manager to rotate a higher-privileged org_super_admin sibling key and recover its plaintext credential. Attackers with apikey_manager role can enumerate same-owner API keys, rotate a stro…"
2026-09-26T14:16:42.333Z,CVE-2026-100616,HIGH,7.0,Received,CWE-863,2,"capgo.app is an over-the-air update platform for Capacitor apps. In all versions prior to a fix, the row-level security UPDATE policy on the public.orgs table permits an organization admin (a user holding org.update_settings) to update the entire row, including the internal billing pointer column c…"
2026-09-26T14:16:42.467Z,CVE-2026-100617,HIGH,8.7,Received,CWE-862,2,"Cap-go capgo.app fails to validate that principals in channel_permission_overrides belong to the organization, allowing authenticated app/org admins to grant channel permissions to non-member users. Attackers with admin privileges can insert override rows with arbitrary external user UUIDs to grant…"
2026-09-26T14:16:42.6Z,CVE-2026-100618,HIGH,8.7,Received,CWE-639,2,"Capgo (capgo.app) is affected by an authorization flaw in the app icon update path. The PUT /app/:id endpoint accepts a user-controlled `icon` value, normalizes it, and stores it in public.apps.icon_url without verifying that the image path belongs to the target app's own image namespace (e.g. org/…"
2026-09-26T14:16:42.74Z,CVE-2026-100619,HIGH,8.7,Received,CWE-266,2,"Capgo (capgo.app) blocks direct user inserts into the public.manifest table with a RESTRICTIVE row-level security policy, but that restriction can be bypassed indirectly. A principal holding an app-scoped upload/write/all API key (upload+ rights) or an authenticated user with write+ rights on an ap…"
2026-09-26T14:16:42.877Z,CVE-2026-100620,MEDIUM,5.1,Received,CWE-269,2,"Capgo CLI (npm package @capgo/cli) through 7.98.2 is affected by an over-permissioned service account in its Android onboarding flow. When onboarding via Google OAuth, the CLI invites the generated Google Play service account with the account-wide Play Console permission CAN_MANAGE_DRAFT_APPS_GLOBA…"
2026-09-26T14:16:43.017Z,CVE-2026-100621,MEDIUM,5.3,Received,CWE-284,2,Capgo (capgo.app) contains an incomplete access-control/content-lock enforcement issue affecting all versions; no patch is available at the time of publication. The `enforce_encrypted_bundle_trigger` / `check_encrypted_bundle_on_insert` content lock in supabase/schemas/prod.sql exempts `app_version…
2026-09-26T14:16:43.157Z,CVE-2026-100622,HIGH,8.7,Received,CWE-200,2,capgo.app through 12.129.0 fails to verify deletion status when serving cached bundle artifacts from the public file read endpoint. Unauthenticated attackers can download deleted bundles using cached URLs and trigger restoration of deleted objects into R2 storage on cache hits.
2026-09-26T14:16:43.293Z,CVE-2026-100623,HIGH,8.7,Received,CWE-863,2,"Capgo (capgo.app) exposes the legacy membership table public.org_users directly through Supabase PostgREST. The table's row-level security policies ""Allow org admin to insert"" and ""Allow org admin to update"" only verify that the caller has admin rights in the target organization (public.check_min_r…"
2026-09-26T14:16:43.43Z,CVE-2026-100624,MEDIUM,5.3,Received,CWE-613,2,"Capgo.app before 12.264.5 does not enforce upload expiry or build lifecycle state in the /build/upload/:jobId TUS proxy endpoint. When a native build request is created, an upload_expires_at timestamp (one hour) and a 'pending' status are stored in build_requests, but the upload proxy loads only ap…"
2026-09-26T14:16:43.567Z,CVE-2026-100625,HIGH,8.7,Received,CWE-441,2,"Capgo (capgo.app) exposes a native build TUS upload proxy (supabase/functions/_backend/public/build/upload.ts) that authorizes a caller against a single build job identified by the supplied builder_job_id and validates only that job's stored upload_path, but then forwards the user-controlled TUS re…"
2026-09-26T14:16:43.703Z,CVE-2026-100626,MEDIUM,5.3,Received,CWE-639,2,capgo through 12.128.2 contains an insecure direct object reference vulnerability in the PUT /app/:appId endpoint that accepts attacker-controlled icon storage paths. Authenticated users can supply arbitrary paths in the private images bucket and obtain service-role-signed URLs valid for 7 days to…
2026-09-26T14:16:43.837Z,CVE-2026-100627,HIGH,7.2,Received,CWE-639,2,"Capgo (Cap-go/capgo.app) server backend Supabase functions contain an incorrect authorization flaw in the API-key bundle promotion path. The PUT /bundle endpoint, available to ""all"" and ""write"" API keys, dispatches to setChannel, which authorizes with checkPermission(c, 'channel.promote_bundle', {…"
2026-09-26T14:16:43.977Z,CVE-2026-100628,HIGH,8.7,Received,CWE-863,2,"capgo.app before 12.128.12 fails to enforce an organization's API key expiration policy when creating app-scoped API keys. In the POST /apikey endpoint, requests that supply app_id but omit org_id, limited_to_orgs, and expires_at resolve the target app and scope the key to it, but never add the app…"
2026-09-26T14:16:44.117Z,CVE-2026-100629,HIGH,7.0,Received,CWE-863,2,"Capgo (capgo.app backend) before 12.127.5 contains an authorization flaw in the PATCH /private/role_bindings/:binding_id endpoint. The handler verifies that the newly assigned role's priority rank does not exceed the caller's own rank, but — unlike the DELETE handler — it never checks the rank of t…"
2026-09-26T14:16:44.26Z,CVE-2026-100630,MEDIUM,5.1,Received,CWE-79,2,AVideo contains a stored cross-site scripting vulnerability in the video trailer1 field rendered unsanitized within an inline onclick JavaScript string. Attackers with video upload permission can store HTML entity-encoded payloads that bypass isValidURL() validation and are decoded by the browser t…
2026-09-26T14:16:44.397Z,CVE-2026-100631,HIGH,8.7,Received,CWE-943,2,"Parse Server is an open source backend server. In versions prior to 8.6.90 and in versions from 9.0.0 prior to 9.10.1-alpha.9, the device token deduplication logic for installation records does not validate the type of client-supplied installation fields before using them to build database queries.…"
2026-09-26T14:16:44.54Z,CVE-2026-100632,HIGH,7.1,Received,CWE-200,2,"Parse Server is an open-source backend server. In versions >= 9.0.0 and < 9.10.1-alpha.8, and in versions < 8.6.89, LiveQuery evaluates the protectedFields class-level permission against an incompletely resolved caller identity: the subscriber's roles are not resolved, and when a subscription does…"
2026-09-26T14:16:44.687Z,CVE-2026-100633,HIGH,8.5,Deferred,CWE-863,2,"SiYuan is a self-hosted personal knowledge management system. In versions 3.8.0 through 3.8.3, the MCP file tool's sensitive-path guard (util.IsForbiddenAbsPath(), invoked from resolvePath()) is applied only to the allowed root of recursive operations and not to each resolved descendant path — an i…"
2026-09-26T14:16:44.843Z,CVE-2026-100634,MEDIUM,5.3,Deferred,CWE-862,3,"SiYuan before v3.8.4 does not validate the sender or restrict recipients in the 'siyuan-send-windows' IPC handler of the Electron main process (app/electron/main.js). The handler ignores event.sender and forwards any received payload to every BrowserWindow returned by BrowserWindow.getAllWindows(),…"
2026-09-26T14:16:45.007Z,CVE-2026-100635,HIGH,8.2,Deferred,CWE-319,4,SiYuan before v3.8.4 contains an authentication bypass vulnerability in the publish service where session cookies are issued without Secure or SameSite attributes over plaintext HTTP connections. An on-path attacker can observe a valid publish-visitor-session-id cookie from a Basic Auth exchange an…
2026-09-26T14:16:45.16Z,CVE-2026-100636,HIGH,8.3,Deferred,CWE-22,2,SiYuan versions before v3.8.4 contain a path traversal vulnerability in the exportBrowserHTML endpoint that allows authenticated administrators to write arbitrary HTML content to index.html outside the workspace directory. Attackers can supply a folder parameter with directory traversal sequences t…
2026-09-26T14:16:45.32Z,CVE-2026-100637,HIGH,8.3,Deferred,CWE-73,2,SiYuan versions before v3.8.4 contain a path traversal vulnerability in the checkoutRepo endpoint that allows authenticated administrators to write JSON files outside the workspace. Attackers can supply a sessionID parameter containing directory traversal sequences to overwrite arbitrary JSON files…
2026-09-26T14:16:45.48Z,CVE-2026-100638,HIGH,8.3,Deferred,CWE-73,2,SiYuan versions before v3.8.4 contain a path traversal vulnerability in the setNotebookIcon endpoint that allows authenticated administrators to create arbitrary directory trees and write files outside the workspace boundary. Attackers can supply directory traversal sequences in the notebook parame…
2026-09-26T14:16:45.633Z,CVE-2026-100639,HIGH,8.6,Deferred,CWE-79,2,"SiYuan v3.8.3 fails to HTML-escape the data-subtype attribute when generating gutter-button markup (app/src/protyle/gutter/button.ts, assigned via innerHTML in app/src/protyle/gutter/index.ts) from content pasted as plain-text Markdown containing a Kramdown inline attribute list (IAL). Because the…"
2026-09-26T14:16:45.82Z,CVE-2026-100640,HIGH,8.6,Deferred,CWE-200,2,"SiYuan before v3.8.4 contains an authorization omission in the siyuan-get IPC handler that allows remote-kernel renderers to access native clipboard formats by invoking clipboardReadMathML, clipboardReadOffice, and clipboardReadWPS commands with matching plaintext. Attackers controlling remote rend…"
2026-09-26T14:16:46.08Z,CVE-2026-100641,HIGH,8.6,Deferred,CWE-79,6,"SiYuan before v3.8.4 does not HTML-escape stored flashcard block content before interpolating it into the card-manager list markup. Block content returned by /api/riff/getRiffCards is inserted into a card item template in app/src/card/viewCards.ts and assigned to listElement.innerHTML, so content s…"
2026-09-26T14:16:46.247Z,CVE-2026-100642,HIGH,7.2,Deferred,CWE-346,2,SiYuan versions from v2.1.0 before v3.8.4 contain a cross-site request forgery vulnerability in the CheckAuth lock-screen pass-through branch that grants administrator access to loopback requests without validating Origin headers. Attackers can craft malicious web pages that force victims to termin…
2026-09-26T14:16:46.427Z,CVE-2026-100643,HIGH,8.5,Deferred,CWE-79,2,"SiYuan versions before v3.8.4 fail to properly escape four stored Attribute View values in textarea elements, allowing authenticated attackers to inject JavaScript by modifying field descriptions, template sources, select option descriptions, or footer calculation templates. Attackers can execute s…"
2026-09-26T14:16:46.583Z,CVE-2026-100644,HIGH,8.7,Deferred,CWE-89,2,SiYuan before v3.8.4 contains a SQL injection vulnerability in the graph query endpoint where the dailyNoteSavePath parameter is concatenated into SQL without escaping. Unauthenticated attackers on published sites with auth disabled can inject SQL via UNION SELECT to extract arbitrary database rows…
2026-09-26T14:16:46.743Z,CVE-2026-100645,HIGH,8.6,Deferred,CWE-79,2,"SiYuan versions 3.7.0 before 3.8.4 contain a stored cross-site scripting vulnerability in gallery and kanban database renderers where field descriptions are not escaped in aria-label attributes. In the Electron desktop app with nodeIntegration enabled, attackers can inject JavaScript that calls Nod…"
2026-09-26T14:16:46.9Z,CVE-2026-100646,HIGH,8.6,Deferred,CWE-346,2,"SiYuan is a self-hosted personal knowledge management system. In versions up to and including 3.8.3, the kernel's authentication guards (CheckAuth in kernel/model/session.go and IsSessionOriginAllowed in kernel/util/net.go) fail open when the HTTP Origin header is absent, on the incorrect assumptio…"
2026-09-26T14:16:47.097Z,CVE-2026-100647,MEDIUM,6.9,Received,CWE-20,2,"vLLM versions before 0.29.0 contain a denial-of-service vulnerability in the cache_salt parameter accepted on OpenAI-compatible and Anthropic API endpoints, which lacks maximum length validation and is processed on the single EngineCore scheduler thread. Unauthenticated attackers can send HTTP requ…"
2026-09-26T14:16:47.24Z,CVE-2026-100648,MEDIUM,6.9,Received,CWE-400,2,"vllm before 0.29.0 fails to enforce VLLM_MAX_AUDIO_CLIP_FILESIZE_MB limit in multimodal chat audio decoding, allowing unauthenticated clients to bypass file size restrictions. Attackers can submit oversized audio files through chat endpoints to consume excessive memory and CPU resources during deco…"
2026-09-26T14:16:47.38Z,CVE-2026-100649,MEDIUM,6.3,Received,CWE-770,2,vLLM before 0.29.0 contains a resource-limit bypass vulnerability in PyNvVideoCodec decoder allocation where sampler subclass shadowing allows independent counter increments. Unauthenticated attackers can select different sampler subclasses in video requests to exceed configured decoder limits and…
2026-09-26T14:16:47.523Z,CVE-2026-100650,HIGH,7.1,Received,CWE-400,3,"vLLM through 0.29.0 fetches and fully materializes remote or inline media before enforcing its documented media controls (the VLLM_MAX_AUDIO_CLIP_FILESIZE_MB compressed-audio size cap, default 25 MB, and the per-modality --limit-mm-per-prompt item limits). Across four ingress paths — the shared med…"
2026-09-26T14:16:47.663Z,CVE-2026-100651,HIGH,7.1,Received,CWE-400,2,"vLLM before 0.29.0 fails to enforce decoder prompt-length validation on the disaggregated serving endpoint /inference/v1/generate. When the request contains a 'features' (multimodal) payload, vllm/entrypoints/serve/disagg/serving.py builds a multimodal EngineInput directly from the caller-supplied…"
2026-09-26T14:16:47.81Z,CVE-2026-100652,HIGH,8.2,Received,CWE-20,2,"vLLM versions 0.22.0 through 0.23.0 fail to validate stop_token_ids against vocabulary bounds in Rust HTTP and gRPC frontends, allowing out-of-vocabulary token IDs to reach MinTokensLogitsProcessor. Attackers can submit requests with min_tokens greater than zero and out-of-vocabulary stop_token_ids…"
2026-09-26T14:16:47.953Z,CVE-2026-100653,HIGH,8.3,Received,CWE-348,3,"vLLM is an inference and serving engine for large language models. In versions from 0.22.1 through 0.28.0, the operator-supplied model revision pin (--revision / --code-revision) is not propagated to several Hugging Face artifact loads for the FunAudioChat and Tarsier2 architectures: the WhisperFea…"
2026-09-26T14:16:48.1Z,CVE-2026-100654,HIGH,7.1,Received,CWE-129,2,"vLLM before 0.29.0 accepts user-controlled stop_token_ids on the OpenAI-compatible POST /v1/completions and POST /v1/chat/completions endpoints but validates only that the values are integers, not that each token id is within the model vocabulary/logits range. When min_tokens > 0, the stop token id…"
2026-09-26T14:16:48.243Z,CVE-2026-100655,MEDIUM,6.9,Received,CWE-770,2,Netty (io.netty:netty-codec-http) versions up to and including 4.1.137.Final and from 4.2.0.Final through 4.2.17.Final accept an unlimited number of concurrent remote-initiated SPDY streams: SpdySessionHandler defaults localConcurrentStreams to Integer.MAX_VALUE and exposes no API to change it. A r…
2026-09-26T14:16:48.39Z,CVE-2026-100656,HIGH,8.7,Received,CWE-770,2,"Netty (io.netty:netty-codec-http) contains an unbounded per-connection queue growth flaw in HttpServerCodec. The codec tracks the HTTP method of each still-unanswered pipelined request; the first 32 entries are bit-packed into a single long, but every additional entry is appended to methodOverflowQ…"
2026-09-26T14:16:48.54Z,CVE-2026-100657,HIGH,8.7,Received,CWE-772,2,"Netty's STOMP codec (io.netty:netty-codec-stomp) contains a ByteBuf leak in StompSubframeDecoder. Once a frame's declared content-length has been fully read, the decoder allocates a chunk buffer from the channel allocator and parks it in an instance field while waiting for the single NUL byte that…"
2026-09-26T14:16:48.687Z,CVE-2026-100658,MEDIUM,6.9,Received,CWE-770,2,"Netty (io.netty:netty-codec-http) contains an unbounded per-connection queue in WebSocketServerExtensionHandler. The handler offers an entry to its per-channel validExtensions queue for every inbound HttpRequest, but polls an entry only when the application writes an HttpResponse, and the queue siz…"
2026-09-26T14:16:48.83Z,CVE-2026-100659,MEDIUM,6.9,Received,CWE-444,2,"Netty's HTTP/3 codec (io.netty:netty-codec-http3) in versions 4.2.0.Final through 4.2.17.Final does not enforce the RFC 9114 requirement that the :authority pseudo-header field and a literal host header field, when both present, carry the same value. A remote unauthenticated peer can send a single…"
2026-09-26T14:16:48.97Z,CVE-2026-100660,HIGH,8.7,Received,CWE-770,2,"Netty's HTTP/3 codec (io.netty:netty-codec-http3) from 4.2.0.Final through 4.2.17.Final retains unbounded per-stream QPACK encoder state. QpackEncoder stores a queue and a dynamic-table index tracker for every encoded field section that references the QPACK dynamic table, keyed by the peer-controll…"
2026-09-26T14:16:49.11Z,CVE-2026-100661,HIGH,8.7,Received,CWE-400,2,"Netty's HTTP/3 codec (io.netty:netty-codec-http3) versions 4.2.0.Final through 4.2.17.Final contain a denial-of-service vulnerability in the QPACK prefixed-integer decoder (QpackUtil.decodePrefixedInteger), which does not bound the number of continuation bytes it will process. A remote, unauthentic…"
2026-09-26T14:16:49.257Z,CVE-2026-100662,HIGH,8.7,Received,CWE-400,2,"Netty's HTTP/3 codec (io.netty:netty-codec-http3) versions 4.2.0.Final through 4.2.17.Final contain an uncontrolled resource consumption vulnerability in the QPACK encoder-stream instruction decoder (QpackEncoderHandler, installed on the peer-initiated unidirectional QPACK encoder stream, type 0x02…"
2026-09-26T14:16:49.4Z,CVE-2026-100663,HIGH,8.7,Received,CWE-20,2,"Netty's HTTP/3 codec (io.netty:netty-codec-http3) from 4.2.2.Final through 4.2.17.Final does not special-case HTTP/1 CONNECT authority-form request-targets when converting HTTP/1 messages to HTTP/3 in HttpConversionUtil.toHttp3Headers. The authority-form target (e.g., ""CONNECT trusted.example:443"")…"
2026-09-26T14:16:49.54Z,CVE-2026-100664,HIGH,8.7,Received,CWE-20,2,"Netty's HTTP/3 codec (io.netty:netty-codec-http3) versions 4.2.2.Final through 4.2.17.Final builds the HTTP/3 :authority pseudo-header from the HTTP/1 Host header before considering the authority of an absolute-form HTTP/1 request-target. In HttpConversionUtil.toHttp3Headers(HttpMessage, boolean) —…"
2026-09-26T14:16:49.677Z,CVE-2026-100665,HIGH,8.7,Received,CWE-295,4,"Netty versions from 4.2.11.Final before 4.2.18.Final contain an incomplete hostname verification fix in the QUIC certificate verification path when using a plain X509TrustManager. The BoringSSLCertificateVerifyCallback discards the SSLEngine for plain trust managers, preventing endpoint identificat…"
2026-09-26T14:16:49.83Z,CVE-2026-100666,MEDIUM,6.9,Received,CWE-444,2,"Netty's HttpServerCodec (io.netty:netty-codec-http) in versions 4.2.0.Final through 4.2.16.Final and in versions up to and including 4.1.136.Final pairs each outbound response with an inbound request by calling pollMethod() once per response, including for 1xx informational responses. If a client p…"
2026-09-26T14:16:50.113Z,CVE-2026-100667,MEDIUM,6.9,Deferred,CWE-304,2,"grav-plugin-login (the Grav CMS Login plugin) versions >= 3.8.7 and < 3.9.7 allow the two-factor authentication challenge to be bypassed for content gated by the authenticated() Twig function or the [authenticated] shortcode. On sites with 2FA enabled, Login::isAuthenticated() checked only the sess…"
2026-09-26T14:16:50.273Z,CVE-2026-100668,HIGH,7.1,Deferred,CWE-200,2,"Grav 2.0.0 through 2.0.24 contain a Twig content sandbox escape. The `array` filter (and its identical function form) is on the sandbox allowlist but is registered without the needs_is_sandboxed guard that print_r, vardump, json_encode, yaml_encode and string carry, and its implementation calls toA…"
2026-09-26T14:16:50.427Z,CVE-2026-100669,HIGH,8.7,Deferred,CWE-178,2,"Grav before 2.0.25 ships web server configuration samples whose access-control deny rules are matched case-sensitively. In webserver-configs/web.config (IIS), every deny rule (user_sensitive_folders, user_accounts, user_data, user_error_redirect, user_pages, system, vendor, ignore_folders) sets ign…"
2026-09-26T14:16:50.583Z,CVE-2026-100670,HIGH,8.7,Deferred,CWE-639,2,"Grav CMS 2.0.14 through 2.0.24 contains a privilege escalation vulnerability in the group and account blueprints. The access map is gated by a `security@: admin.super` guard that is resolved by the field's exact path, so a submitted flat dot-notation key such as `access.admin.super` (instead of the…"
2026-09-26T14:16:50.743Z,CVE-2026-100671,HIGH,8.6,Deferred,CWE-200,2,"Grav is a flat-file CMS. In versions 2.0.19 through 2.0.24 — and in 2.0.0 through 2.0.18 and 1.7.x only where content Twig has been explicitly enabled — page content authored by a user holding only page-write permission is rendered through a Twig sandbox that allowlists get_cookie(), which returns…"
2026-09-26T14:16:50.97Z,CVE-2026-100672,HIGH,8.7,Deferred,CWE-306,2,"The Comments plugin (getgrav/grav-plugin-comments) for Grav CMS through version 1.2.10 registers an admin handler that returns comment data as JSON without any authentication check. The handler branches on isAdmin(), which only indicates that the admin service is registered on the current route rat…"
2026-09-26T14:16:51.133Z,CVE-2026-100673,HIGH,8.4,Deferred,CWE-79,2,"The Grav Data Manager plugin (getgrav/grav-plugin-datamanager) versions 1.0.1 through 1.4.4 render stored data entries in the item-detail view (admin/templates/partials/item.html.twig) without escaping, applying Twig's `raw` filter — in some cases after a striptags('<br>') call that PHP's strip_tag…"
2026-09-26T14:16:51.297Z,CVE-2026-100674,MEDIUM,5.3,Received,CWE-180,2,"stoatchat before 0.15.5 fails to revalidate usernames after Unicode sanitization, allowing attackers to create usernames with forbidden characters by submitting Unicode letters that transform into rejected characters. Attackers can bypass character allowlists and length limits to create reserved-na…"
2026-09-26T14:16:51.44Z,CVE-2026-100675,HIGH,7.1,Received,CWE-248,2,"stoatchat versions before 0.15.5 contain a denial of service vulnerability in the acknowledgement worker that processes mass mention messages. Authenticated users can send five crafted role-mention messages to terminate all acknowledgement workers, disabling push notifications and mention badges de…"
2026-09-26T14:16:51.577Z,CVE-2026-100676,HIGH,8.8,Received,CWE-693,2,"January, the media proxy/embed service of stoatchat (stoatchat/stoatchat), before version 0.15.5 improperly resolves SVG <image href> values as local filesystem paths when a fetched resource is served as image/svg+xml. An unauthenticated remote attacker who causes the service to proxy an attacker-h…"
2026-09-26T14:16:51.717Z,CVE-2026-100677,MEDIUM,6.9,Received,CWE-209,2,stoatchat before 0.15.5 contains an account enumeration vulnerability in the login endpoint that exposes source file locations in error responses. Unauthenticated attackers can distinguish between registered and unregistered email addresses by comparing error location fields returned from POST /api…
2026-09-26T14:16:51.857Z,CVE-2026-100678,HIGH,8.3,Received,CWE-307,2,"stoatchat before 0.15.5 fails to enforce account-level attempt limits on MFA login challenges, allowing attackers who know a password to guess TOTP codes with only IP-based rate limiting. Attackers can reuse MFA challenge tickets across multiple failed attempts and distribute guesses across IP addr…"
2026-09-26T14:16:51.993Z,CVE-2026-100679,HIGH,7.1,Received,CWE-639,2,"stoatchat before 0.15.5 fails to validate that MFA tickets belong to the authenticated user, allowing attackers to bypass MFA by using their own valid ticket with another user's session token. Attackers can obtain a ticket from their own account and use it with a victim's session token to disable T…"
2026-09-26T14:16:52.15Z,CVE-2026-100680,HIGH,8.6,Received,CWE-200,2,"Budibase versions before 3.45.0 fail to disable external JSON reference resolution in the OpenAPI/Swagger import validator, allowing authenticated builders to read arbitrary local files. Attackers with builder access can embed file:// references in OpenAPI specifications submitted to the import end…"
2026-09-26T14:16:52.293Z,CVE-2026-100681,MEDIUM,6.3,Received,CWE-918,2,Budibase before 3.45.0 contains an unauthenticated server-side request forgery and credential exfiltration vulnerability in the Microsoft Teams webhook endpoint that accepts forged Bot Framework activities with arbitrary serviceUrl values. Attackers can submit a crafted POST request to inject an at…
2026-09-26T14:16:52.433Z,CVE-2026-100682,HIGH,8.7,Received,CWE-22,2,Budibase Server before 3.45.0 contains an arbitrary file write vulnerability in the PWA icon upload endpoint that extracts user-supplied ZIP archives without proper symlink validation. Attackers with BUILDER role can craft a malicious ZIP with leaf symlink entries followed by duplicate file entries…
2026-09-26T14:16:52.567Z,CVE-2026-100683,HIGH,8.9,Received,CWE-89,2,"Budibase (@budibase/server) before 3.45.0 builds MySQL and MSSQL column-rename DDL in packages/backend-core/src/sql/sqlTable.ts by interpolating identifiers directly into a raw query string (backtick-quoted for MySQL, a single-quoted sp_rename literal for MSSQL) without applying the project's quote…"
2026-09-26T14:16:52.72Z,CVE-2026-100684,CRITICAL,9.2,Received,CWE-287,2,"Budibase versions 3.41.0 before 3.45.0 contain an authentication bypass in the OIDC/SSO login path of @budibase/server. In sso.authenticate, when no existing user matches the incoming SSO subject, the server looks up pending user invites by the IdP-asserted email address alone — without validating…"
2026-09-26T14:16:52.86Z,CVE-2026-100685,HIGH,8.3,Received,CWE-863,2,"Budibase before 3.45.0 fails to properly scope the GET /api/chat-links endpoint by workspace, allowing builders to enumerate chat identity link records across all workspaces in a tenant. Attackers with builder access to a single workspace can retrieve sensitive chat identity linking data including…"
2026-09-26T14:16:53.14Z,CVE-2026-100687,HIGH,7.0,Received,CWE-200,2,Budibase Server before 3.45.0 fails to redact plaintext datasource credentials before broadcasting external table updates to the Builder collaboration websocket room. Attackers with Builder access can intercept unredacted datasource objects containing database passwords and API keys by observing ta…
2026-09-26T14:16:53.28Z,CVE-2026-100688,HIGH,7.1,Received,CWE-639,2,Budibase server before 3.45.0 contains a cross-tenant information disclosure vulnerability in the GET /api/applications/:appId/appPackage endpoint that allows authenticated users to read another tenant's application metadata and source code. Attackers can supply a victim tenant's app id to retrieve…
