published_at,cve,severity,score,status,cwe,references,description
2026-09-25T22:17:12.007Z,CVE-2026-53973,,,Rejected,,0,Rejected reason: This CVE ID has been rejected or withdrawn by its CVE Numbering Authority.
2026-09-25T22:17:14.167Z,CVE-2026-63431,MEDIUM,6.5,Received,CWE-862,2,"Horilla is an HR and CRM software. In 1.5.0-85 and earlier, payroll/views/component_views.py does not consistently authorize access in allowances_deductions_tab, view_single_allowance, and view_single_deduction before loading records selected by emp_id, allowance_id, or deduction_id. An authenticat…"
2026-09-25T22:17:14.32Z,CVE-2026-63432,MEDIUM,6.5,Received,CWE-94; CWE-200,4,"Horilla is an HR and CRM software. From 1.0.0 until 1.6.0 and 2.0.0, the get_mail_preview handlers in recruitment/views/actions.py and employee/not_in_out_dashboard.py render a user-controlled body at /recruitment/get-mail-preview/ and /employee/get-employee-mail-preview with the full request objec…"
2026-09-25T22:18:20.173Z,CVE-2026-71483,HIGH,8.5,Received,CWE-79,2,"Horilla is an HR and CRM software. Prior to 1.6.0, the search parameter at /employee/employee-filter-view is reflected by jQuery .html() in employee/templates/employee_nav.html without HTML neutralization. An external attacker can craft and deliver a link that causes JavaScript to execute when an a…"
2026-09-25T22:18:38.263Z,CVE-2026-7799,,,Rejected,,0,Rejected reason: This CVE ID has been rejected or withdrawn by its CVE Numbering Authority.
2026-09-25T22:18:38.327Z,CVE-2026-7800,,,Rejected,,0,Rejected reason: This CVE ID has been rejected or withdrawn by its CVE Numbering Authority.
2026-09-25T22:18:49.58Z,CVE-2026-88003,HIGH,7.5,Received,CWE-863,4,"InvoicePlane is a self-hosted open source application for managing invoices, clients, and payments. Prior to 1.7.2, InvoicePlane fails to revoke administrative privileges after a role downgrade because Admin_Controller trusts the user_type snapshot stored in an existing session instead of revalidat…"
2026-09-25T22:18:49.807Z,CVE-2026-91768,MEDIUM,6.5,Received,CWE-1023,1,"The IPv6 branch of the FastCGI client access check compares only the first 12 bytes of a 16-byte IPv6 address, so listen.allowed_clients matches on a /96 prefix instead of the exact address. An attacker who can source an address sharing the first 96 bits with an allowed one passes the check and rea…"
2026-09-25T22:18:49.943Z,CVE-2026-92842,MEDIUM,5.9,Received,CWE-122; CWE-125,1,"The convert.base64-encode, convert.quoted-printable-encode and convert.quoted-printable-decode stream filters accept a line-break-chars option whose length is tracked separately from the string itself. The filter constructors duplicate the value with pestrdup(), which stops at the first NUL byte, w…"
2026-09-25T22:18:50.07Z,CVE-2026-9652,,,Rejected,,0,Rejected reason: This CVE ID has been rejected or withdrawn by its CVE Numbering Authority.
2026-09-25T22:18:50.13Z,CVE-2026-9655,,,Rejected,,0,Rejected reason: This CVE ID has been rejected or withdrawn by its CVE Numbering Authority.
