published_at,cve,severity,score,status,cwe,references,description
2026-09-25T14:17:16.783Z,CVE-2026-100174,MEDIUM,5.1,Received,CWE-79; CWE-94,1,"The AIL Framework tag selector component (var/www/static/js/tags.js) is vulnerable to stored cross-site scripting (XSS). A user with the ability to create a custom tag could embed an HTML payload containing JavaScript event handlers (e.g., <img src=x onerror=alert(1)> or <svg onload=...>) in the ta…"
2026-09-25T14:17:17.02Z,CVE-2026-100176,HIGH,8.5,Received,CWE-79,1,"The AIL Framework's username timeline feature is vulnerable to stored cross-site scripting (XSS). Usernames imported from chats and crawled forums are stored without character restrictions. When an authenticated analyst views the username timeline, the application renders these stored usernames int…"
2026-09-25T14:17:17.223Z,CVE-2026-100177,MEDIUM,6.3,Received,CWE-20; CWE-639,1,"The AIL Framework crawler task creation API (api_add_crawler_task) contained an insufficient authorization check when a user supplied a cookiejar UUID to attach to a one-shot or scheduled crawler task. The original code only verified that the cookiejar existed and, if its access level was 0, compar…"
2026-09-25T14:17:17.44Z,CVE-2026-100187,MEDIUM,6.9,Received,CWE-20,1,"The Onion module in AIL Framework contained a performance shortcut in its URL extraction logic that accepted URLs as valid .onion targets based solely on a length check (exactly 69 characters) and a suffix check (ending in "".onion""), without performing proper hostname parsing or onion-domain valida…"
2026-09-25T14:17:17.643Z,CVE-2026-100190,MEDIUM,6.3,Received,CWE-79,1,"The AIL Framework crawler splash domain page (showDomain.html) is vulnerable to stored cross-site script injection (XSS). User-supplied data originating from imported crawler captures—specifically item IDs, URLs, and screenshot file paths—was interpolated directly into inline JavaScript contexts wi…"
2026-09-25T14:17:19.067Z,CVE-2026-80430,MEDIUM,4.6,Received,CWE-59,4,"Improper Link Resolution Before File Access in the drag source staging path of the drag and drop protocol in kitty from 0.47.0 before 0.49.0 allows a program writing to the terminal to create files and directories at paths outside the staging directory, because subdir_data_for_drag() in kitty/dnd.c…"
2026-09-25T14:17:19.253Z,CVE-2026-80431,MEDIUM,6.8,Received,CWE-787,3,"Out-of-bounds Write in the natural width branch of the text sizing protocol in kitty from 0.40.0 before 0.49.0 allows a program writing to the terminal to write past the end of a fixed-size buffer, because screen_handle_multicell_command() in kitty/screen.c appends each codepoint of a grapheme clus…"
2026-09-25T14:17:19.77Z,CVE-2026-84884,HIGH,7.5,Received,CWE-256,1,IBM Guardium Data Protection 12.2 stores internal REST service-account passwords in a reversible plaintext-equivalent format. An authenticated attacker who gains access to the stored credential could recover the password and obtain an administrative REST access token.
2026-09-25T14:17:19.913Z,CVE-2026-84893,HIGH,7.6,Received,CWE-89,1,IBM Guardium Data Protection 12.2 is vulnerable to SQL injection in the PESI service. An authenticated attacker could exploit this vulnerability to access sensitive information in the internal database.
2026-09-25T14:17:20.05Z,CVE-2026-85029,HIGH,7.5,Received,CWE-22,1,"IBM Guardium Data Protection 12.2 could allow a remote attacker to obtain sensitive information, delete arbitrary files, or execute arbitrary code due to improper limitation of a pathname to a restricted directory."
2026-09-25T14:17:20.193Z,CVE-2026-85542,HIGH,8.8,Received,CWE-78,1,"IBM Guardium Data Protection 12.2 is affected by a command injection vulnerability in the GIM bundle import functionality. An authenticated attacker can provide a crafted GIM bundle that causes attacker-controlled arguments to be passed to the tar command, resulting in arbitrary command execution w…"
2026-09-25T14:17:20.33Z,CVE-2026-85750,HIGH,7.2,Deferred,CWE-20,2,"Piwigo before v16.4.0 is vulnerable to arbitrary file read and remote code execution in image upload handling when using the Imagick library due to insufficient validation and unsafe processing of user-supplied image files. By abusing format confusion (e.g., disguising SVG content as PNG), an attac…"
2026-09-25T14:17:23.29Z,CVE-2026-93641,CRITICAL,9.3,Received,CWE-79,1,"An unauthenticated sender can forge a share notification that triggers stored XSS when a signed-in Zimbra Classic recipient clicks Accept Share, allowing the attacker to access mailbox data and act as the victim."
2026-09-25T14:17:23.423Z,CVE-2026-93642,CRITICAL,9.3,Received,CWE-79,1,"An unauthenticated sender can forge a share notification that triggers stored XSS when a signed-in Zimbra Modern recipient clicks Accept Share, allowing the attacker to access mailbox data and act as the victim."
2026-09-25T14:17:23.55Z,CVE-2026-93643,CRITICAL,9.8,Received,CWE-22; CWE-863,1,"When OnlyOffice/Document Editing is available, an unauthenticated remote attacker with access to an existing supported public Briefcase document can abuse unsigned save fields to perform path-traversal writes and execute commands as zimbra."
2026-09-25T14:17:23.673Z,CVE-2026-93647,CRITICAL,9.3,Received,CWE-79,1,"An unauthenticated calendar sender can place active markup in a COUNTER message's RFC From address. Selecting the message in Zimbra Classic triggers stored XSS, allowing the attacker to access mailbox data and act as the victim."
2026-09-25T14:17:24.063Z,CVE-2026-93834,HIGH,8.8,Received,CWE-416,4,"A use-after-free vulnerability was found in QEMU's 9pfs subsystem. A race condition between the main thread and a worker thread when processing concurrent Tlcreate and Twalk requests allows a malicious guest user to craft a fid path containing stale heap data, bypassing directory traversal restrict…"
2026-09-25T14:17:25.58Z,CVE-2026-97222,MEDIUM,5.5,Received,CWE-416,3,"A heap use-after-free flaw was found in Gnumeric. When a user opens a crafted Gnumeric workbook containing a malformed SheetObjectComponent element, the XML parser can dereference a freed sheet-object component, causing Gnumeric to crash."
2026-09-25T14:17:27.217Z,CVE-2026-97864,MEDIUM,5.5,Received,CWE-287; CWE-306,9,A vulnerability has been found in GibbonEdu Gibbon up to 30.0.01. The affected element is the function makeBlock of the file modules/Planner/units_add_blockAjax.php of the component Unit Planner. The manipulation of the argument gibbonUnitBlockID/mode leads to missing authentication. The attack is…
2026-09-25T14:17:27.423Z,CVE-2026-97865,MEDIUM,6.9,Received,CWE-20; CWE-502,9,A security flaw has been discovered in Open-Web-Analytics up to 1.8.1. Affected is the function Event::loadFromArray of the file queue.php of the component Remote Event Queue Endpoint. Performing a manipulation results in deserialization. The attack can be initiated remotely. Upgrading to version 1…
2026-09-25T14:17:27.627Z,CVE-2026-98160,,,Received,,8,"In the Linux kernel, the following vulnerability has been resolved: staging: rtl8723bs: fix mismatched free of HalData in rtw_sdio_if1_init() padapter->HalData is allocated via vzalloc(), but incorrectly freed using kfree() in the rtw_sdio_if1_init() error path. Using kfree() to release this vmallo…"
2026-09-25T14:17:27.77Z,CVE-2026-98161,,,Received,,3,"In the Linux kernel, the following vulnerability has been resolved: nvdimm: pmem: keep PREFLUSH before data writes pmem_submit_bio() records a REQ_PREFLUSH error, but continues to copy the bio data and can later overwrite the error with a successful REQ_FUA flush. That lets data writes run after a…"
2026-09-25T14:17:27.887Z,CVE-2026-98162,,,Received,,2,"In the Linux kernel, the following vulnerability has been resolved: smb/server: fix tree connection leak in smb2_tree_connect() See the procedure below: smb2_tree_connect ksmbd_tree_conn_connect xa_store(&sess->tree_conns, tree_conn->id, tree_conn) ksmbd_counter_inc(KSMBD_COUNTER_TREE_CONNS) ksmbd_…"
