published_at,cve,severity,score,status,cwe,references,description
2026-09-24T15:17:38.56Z,CVE-2026-77825,MEDIUM,4.9,Received,CWE-22,1,"IBM ContextForge MCP Gateway 1.0.0 through 1.0.8 was vulnerable to path traversal in its Admin API log-download endpoint (`GET /v1/admin/logs/file`). The path confinement check uses `str.startswith()` rather than proper boundary validation, allowing an authenticated admin to read `.log`, `.jsonl`,…"
2026-09-24T15:17:38.7Z,CVE-2026-77874,HIGH,8.6,Received,CWE-89,1,"IBM Enterprise Build of Quarkus 3.27.1 through 3.27.5.SP1, and 3.33.1 through 3.33.3.SP1 is vulnerable to SQL injection. A remote unauthenticated attacker could send specially crafted SQL statements, which could allow the attacker to view, add, modify, or delete information in the back-end database."
2026-09-24T15:17:39.377Z,CVE-2026-81539,HIGH,8.8,Received,CWE-78,1,IBM DataStage on Cloud Pak for Data 5.4.0.0 could allow a remote authenticated attacker to execute arbitrary code due to improper neutralization of special elements used in an OS command.
2026-09-24T15:17:39.517Z,CVE-2026-81545,HIGH,8.8,Received,CWE-78,1,IBM DataStage on Cloud Pak for Data 5.4.0.0 could allow a remote authenticated attacker to execute arbitrary commands due to improper neutralization of special elements used in an OS command.
2026-09-24T15:17:39.65Z,CVE-2026-81547,HIGH,8.8,Received,CWE-22,1,IBM DataStage on Cloud Pak for Data 5.4.0.0 could allow a remote authenticated attacker to execute arbitrary commands due to path traversal.
2026-09-24T15:17:39.77Z,CVE-2026-81548,HIGH,8.8,Received,CWE-78,1,IBM DataStage on Cloud Pak for Data 5.4.0.0 could allow a remote authenticated attacker to execute arbitrary commands due to improper neutralization of special elements used in an OS command.
2026-09-24T15:17:39.897Z,CVE-2026-81549,CRITICAL,9.6,Received,CWE-918,1,IBM DataStage on Cloud Pak for Data 5.4.0.0 could allow a remote authenticated attacker to obtain sensitive information due to improper validation of the X-Forwarded-Proto header.
2026-09-24T15:17:40.02Z,CVE-2026-81552,HIGH,8.8,Received,CWE-78,1,IBM DataStage on Cloud Pak for Data 5.4.0.0 could allow a remote authenticated attacker to execute arbitrary commands due to improper neutralization of environment variables.
2026-09-24T15:17:40.733Z,CVE-2026-82093,HIGH,8.8,Received,CWE-502,1,IBM DataStage on Cloud Pak for Data 5.4.0.0 could allow a remote authenticated attacker to execute arbitrary code due to unsafe deserialization of untrusted data.
2026-09-24T15:17:40.87Z,CVE-2026-82094,HIGH,7.1,Received,CWE-22,1,IBM DataStage on Cloud Pak for Data 5.4.0.0 could allow a remote authenticated attacker to traverse directories on the system due to improper limitation of a pathname to a restricted directory.
2026-09-24T15:17:50.423Z,CVE-2026-88351,,,Received,,2,"An integer overflow vulnerability exists in the MPack Node API in MPack 1.1.1 on 32-bit platforms. When parsing a specially crafted MessagePack array32 or map32 object with an excessively large element count, the page allocation size calculation in mpack_tree_parse_children() can overflow size_t an…"
2026-09-24T15:17:51.76Z,CVE-2026-90481,CRITICAL,9.2,Received,CWE-288,1,"In PortSwigger Burp Suite DAST (formerly Burp Suite Enterprise Edition) before 2026.8, an authentication bypass can occur via an alternate path or channel."
2026-09-24T15:17:53.54Z,CVE-2026-90959,HIGH,8.1,Received,CWE-22,2,A path traversal vulnerability was found in pulpcore. The content upload API accepts a 'file_url' parameter that allows users with file repository privileges to specify a local file URL for Pulp to download and store. A URL scheme validation check uses a string prefix comparison that only rejects U…
2026-09-24T15:18:01.227Z,CVE-2026-97224,LOW,2.1,Received,CWE-79; CWE-94,4,A vulnerability was detected in Excalidraw up to 0.18.1. The impacted element is an unknown function of the file packages/excalidraw/data/restore.ts of the component Imported File Handler. Performing a manipulation of the argument customData.generationData.html results in cross site scripting. The…
2026-09-24T15:18:01.393Z,CVE-2026-97362,HIGH,8.7,Received,CWE-835,2,"HFS2 version 2.4.0 and earlier contains a denial of service vulnerability that allows unauthenticated attackers to cause a complete and persistent loss of availability by sending a single crafted request. Attackers can trigger a hung serving thread that enters a busy loop, rendering the entire file…"
2026-09-24T15:18:01.537Z,CVE-2026-97404,CRITICAL,9.2,Received,CWE-348,1,"In OpenStack Zaqar before 22.0.2, WSGI transport mishandles the URL-Signature header. By sending a request with an empty URL-Signature header, an unauthenticated remote attacker who knows a target project's UUID may bypass both Keystone authentication and pre-signed URL verification, resulting in t…"
